holiday,temp,rain,snow,weather,date,Time,traffic_volume
7,290.55,0.25,0,6,10-05-2014,19:00:00,3456
7,290.55,0.25,0,10,10-05-2014,19:00:00,3456
7,289.44,0.51,0,6,10-05-2014,20:00:00,2890
7,289.44,0.51,0,10,10-05-2014,20:00:00,2890
7,287.69,0.98,0,6,10-05-2014,21:00:00,3024
7,287.69,0.98,0,2,10-05-2014,21:00:00,3024
7,286.69,0.5,0,6,10-05-2014,22:00:00,2568
7,286.69,0.5,0,2,10-05-2014,22:00:00,2568
7,286.27,0.41,0,6,10-05-2014,23:00:00,1762
7,285.73,0.31,0,6,11-05-2014,00:00:00,1150
7,285.21,0.42,0,6,11-05-2014,01:00:00,773
7,285.21,0.42,0,5,11-05-2014,01:00:00,773
7,284.68,0.25,0,6,11-05-2014,02:00:00,550
7,283.82,0,0,3,11-05-2014,03:00:00,326
7,283.82,0,0,5,11-05-2014,03:00:00,326
7,282.65,0.25,0,6,11-05-2014,04:00:00,265
7,282.65,0.25,0,5,11-05-2014,04:00:00,265
7,282.65,0.25,0,3,11-05-2014,04:00:00,265
7,282.09,0,0,3,11-05-2014,05:00:00,494
7,282.09,0,0,5,11-05-2014,05:00:00,494
7,282.01,0,0,3,11-05-2014,06:00:00,790
7,282.01,0,0,5,11-05-2014,06:00:00,790
7,283.15,0,0,5,11-05-2014,07:00:00,1206
7,285.39,0,0,5,11-05-2014,08:00:00,1927
7,286.99,0,0,4,11-05-2014,09:00:00,2904
7,288.9,0,0,0,11-05-2014,10:00:00,3705
7,290.16,0.25,0,6,11-05-2014,11:00:00,4127
7,291.7,0,0,1,11-05-2014,12:00:00,4492
7,292.07,0,0,1,11-05-2014,13:00:00,4538
7,291.98,0,0,1,11-05-2014,14:00:00,4438
7,292.6,0,0,1,11-05-2014,15:00:00,4529
7,292.84,0,0,6,11-05-2014,16:00:00,4438
7,293.41,0,0,1,11-05-2014,17:00:00,4224
7,293.39,0,0,1,11-05-2014,18:00:00,3989
7,293.23,0,0,6,11-05-2014,19:00:00,3459
7,287.9,0,0,6,11-05-2014,20:00:00,3115
7,291.79,0.51,0,6,11-05-2014,21:00:00,2616
7,291.79,0.51,0,10,11-05-2014,21:00:00,2616
7,290.64,0.77,0,6,11-05-2014,22:00:00,1746
7,290.64,0.77,0,10,11-05-2014,22:00:00,1746
7,289.04,2.98,0,6,11-05-2014,23:00:00,1039
7,289.04,2.98,0,5,11-05-2014,23:00:00,1039
7,288.52,3.41,0,6,12-05-2014,00:00:00,530
7,288.52,3.41,0,5,12-05-2014,00:00:00,530
7,288.56,4.76,0,6,12-05-2014,01:00:00,267
7,288.56,4.76,0,10,12-05-2014,01:00:00,267
7,288.56,4.76,0,5,12-05-2014,01:00:00,267
7,288.8,4.89,0,6,12-05-2014,02:00:00,260
7,288.8,4.89,0,5,12-05-2014,02:00:00,260
7,288.11,0.93,0,6,12-05-2014,03:00:00,315
7,287.43,0.51,0,6,12-05-2014,04:00:00,780
7,287.43,0.51,0,2,12-05-2014,04:00:00,780
7,287.48,0.25,0,6,12-05-2014,05:00:00,2740
7,287.42,0,0,5,12-05-2014,06:00:00,5800
7,286.5,0.51,0,6,12-05-2014,07:00:00,6676
7,286.5,0.51,0,5,12-05-2014,07:00:00,6676
7,286.81,0.76,0,6,12-05-2014,08:00:00,5747
7,286.81,0.76,0,5,12-05-2014,08:00:00,5747
7,287.23,0,0,5,12-05-2014,09:00:00,4870
7,287.48,1.78,0,6,12-05-2014,10:00:00,4385
7,287.48,1.78,0,5,12-05-2014,10:00:00,4385
7,287.6,0.3,0,6,12-05-2014,11:00:00,4556
7,287.6,0.3,0,5,12-05-2014,11:00:00,4556
7,287.6,0.3,0,2,12-05-2014,11:00:00,4556
7,287.05,0,0,6,12-05-2014,12:00:00,4895
7,287.05,0,0,5,12-05-2014,12:00:00,4895
7,287.05,0,0,2,12-05-2014,12:00:00,4895
7,285.93,0.25,0,6,12-05-2014,13:00:00,4902
7,285.93,0.25,0,5,12-05-2014,13:00:00,4902
7,286.9,0,0,5,12-05-2014,14:00:00,5156
7,289.388,0,0,1,12-05-2014,15:00:00,5760
7,286.34,0,0,5,12-05-2014,16:00:00,6290
7,285.39,0.56,0,6,12-05-2014,17:00:00,5899
7,285.39,0.56,0,5,12-05-2014,17:00:00,5899
7,284.68,0.43,0,6,12-05-2014,18:00:00,4298
7,284.68,0.43,0,5,12-05-2014,18:00:00,4298
7,284.68,0.43,0,2,12-05-2014,18:00:00,4298
7,284.25,0.34,0,6,12-05-2014,19:00:00,3093
7,284.25,0.34,0,2,12-05-2014,19:00:00,3093
7,284.25,0.34,0,5,12-05-2014,19:00:00,3093
7,286.583,0,0,1,12-05-2014,20:00:00,2690
7,282.88,0.91,0,6,12-05-2014,21:00:00,2331
7,282.62,1.28,0,6,12-05-2014,22:00:00,1466
7,282.57,0.25,0,6,12-05-2014,23:00:00,922
7,282.61,0.25,0,6,13-05-2014,00:00:00,542
7,282.61,0.25,0,5,13-05-2014,00:00:00,542
7,282.52,0,0,1,13-05-2014,01:00:00,354
7,282.3,0,0,1,13-05-2014,02:00:00,265
7,281.81,0.34,0,6,13-05-2014,03:00:00,350
7,281.58,0,0,1,13-05-2014,04:00:00,797
7,281.44,0.25,0,6,13-05-2014,05:00:00,2871
7,281.09,0,0,1,13-05-2014,06:00:00,6095
7,281.04,0,0,1,13-05-2014,07:00:00,6647
7,281.14,0,0,1,13-05-2014,08:00:00,6086
7,281.18,0.25,0,6,13-05-2014,09:00:00,5181
7,281.32,0,0,1,13-05-2014,10:00:00,4506
7,281.673,0,0,1,13-05-2014,11:00:00,4805
7,284.418,0,0,1,13-05-2014,12:00:00,4929
7,283.26,0,0,1,13-05-2014,13:00:00,5031
7,283.59,0,0,1,13-05-2014,14:00:00,5395
7,284.03,0.25,0,6,13-05-2014,15:00:00,6110
7,283.9,0,0,1,13-05-2014,16:00:00,6908
7,283.97,0,0,1,13-05-2014,17:00:00,6766
7,284.29,0.25,0,6,13-05-2014,18:00:00,4817
7,284.15,0,0,1,13-05-2014,19:00:00,3484
7,283.44,0,0,1,13-05-2014,20:00:00,2816
7,281.516,0,0,0,13-05-2014,21:00:00,2413
7,281.77,0,0,0,13-05-2014,22:00:00,1957
7,280.68,0.25,0,6,13-05-2014,23:00:00,3759
7,279.63,0,0,0,14-05-2014,00:00:00,1035
7,278.388,0,0,0,14-05-2014,01:00:00,472
7,278.22,0,0,0,14-05-2014,02:00:00,313
7,276.526,0,0,0,14-05-2014,03:00:00,371
7,277.3,0,0,0,14-05-2014,04:00:00,825
7,276.66,0,0,0,14-05-2014,05:00:00,2846
7,276.42,0,0,0,14-05-2014,06:00:00,6076
7,277.78,0,0,0,14-05-2014,07:00:00,6715
7,280.13,0,0,0,14-05-2014,08:00:00,6228
7,281.99,0,0,1,14-05-2014,09:00:00,5222
7,284.767,0,0,1,14-05-2014,10:00:00,4842
7,285.77,0.25,0,6,14-05-2014,11:00:00,4831
7,286.68,0,0,1,14-05-2014,12:00:00,5103
7,287,0,0,1,14-05-2014,13:00:00,5200
7,287.17,0,0,1,14-05-2014,14:00:00,5457
7,287.53,0,0,1,14-05-2014,15:00:00,6070
7,287.81,0,0,1,14-05-2014,16:00:00,6825
7,287.7,0,0,1,14-05-2014,17:00:00,6783
7,286.91,0,0,1,14-05-2014,18:00:00,5125
7,286.26,0,0,0,14-05-2014,19:00:00,3679
7,284.9,0,0,0,14-05-2014,20:00:00,3231
7,283.46,0,0,1,14-05-2014,21:00:00,3068
7,281.92,0,0,1,14-05-2014,22:00:00,2257
7,281.07,0,0,1,14-05-2014,23:00:00,1222
7,277.196,0,0,0,15-05-2014,00:00:00,721
7,279.41,0.25,0,6,15-05-2014,01:00:00,344
7,278.84,0.25,0,6,15-05-2014,02:00:00,289
7,278,0,0,1,15-05-2014,03:00:00,361
7,277.82,0,0,1,15-05-2014,04:00:00,823
7,277.6,0,0,1,15-05-2014,05:00:00,2912
7,277.47,0,0,1,15-05-2014,06:00:00,5978
7,277.72,0,0,1,15-05-2014,07:00:00,6875
7,278.64,0,0,1,15-05-2014,08:00:00,6211
7,280.23,0,0,0,15-05-2014,09:00:00,5670
7,280.99,0,0,1,15-05-2014,10:00:00,4916
7,280.92,0,0,1,15-05-2014,11:00:00,5977
7,281.39,0,0,1,15-05-2014,12:00:00,5423
7,282.736,0,0,1,15-05-2014,13:00:00,5468
7,282.08,0,0,1,15-05-2014,14:00:00,5575
7,283.73,0,0,1,15-05-2014,15:00:00,6224
7,281.92,0,0,1,15-05-2014,16:00:00,6539
7,281.8,0,0,1,15-05-2014,17:00:00,6315
7,282.248,0,0,1,15-05-2014,18:00:00,4746
7,281.21,0,0,1,15-05-2014,19:00:00,3589
7,280.64,0,0,1,15-05-2014,20:00:00,3349
7,280.09,0.25,0,6,15-05-2014,21:00:00,3284
7,279.86,0,0,1,15-05-2014,22:00:00,2177
7,280.215,0,0,1,15-05-2014,23:00:00,1321
7,279.54,0,0,1,16-05-2014,00:00:00,741
7,279.21,0,0,1,16-05-2014,01:00:00,477
7,278.75,0,0,1,16-05-2014,02:00:00,386
7,278.23,0,0,1,16-05-2014,03:00:00,499
7,277.64,0,0,1,16-05-2014,04:00:00,785
7,277.48,0,0,0,16-05-2014,05:00:00,2732
7,277.37,0,0,0,16-05-2014,06:00:00,5577
7,278.27,0,0,0,16-05-2014,07:00:00,6503
7,279.73,0,0,1,16-05-2014,08:00:00,5857
7,280.8,0,0,1,16-05-2014,09:00:00,5639
7,282.05,0,0,1,16-05-2014,10:00:00,4781
7,282.15,0,0,1,16-05-2014,11:00:00,5379
7,283.2,0,0,1,16-05-2014,12:00:00,5669
7,283.54,0,0,1,16-05-2014,13:00:00,5482
7,284.06,0,0,1,16-05-2014,14:00:00,5860
7,284.5,0,0,1,16-05-2014,15:00:00,6154
7,284.68,0,0,1,16-05-2014,16:00:00,6361
7,285.06,0,0,1,16-05-2014,17:00:00,6185
7,285.07,0,0,1,16-05-2014,18:00:00,5254
7,284.66,0,0,1,16-05-2014,19:00:00,3984
7,284.17,0,0,1,16-05-2014,20:00:00,3117
7,283.4,0,0,1,16-05-2014,21:00:00,2984
7,282.2,0,0,1,16-05-2014,22:00:00,2897
7,281.13,0,0,1,16-05-2014,23:00:00,2282
7,279.47,0,0,0,17-05-2014,00:00:00,1304
7,278.79,0,0,1,17-05-2014,01:00:00,835
7,278.57,0,0,1,17-05-2014,02:00:00,620
7,278.5,0,0,1,17-05-2014,03:00:00,387
7,278.49,0,0,0,17-05-2014,04:00:00,431
7,278.68,0,0,0,17-05-2014,05:00:00,876
7,278.66,0,0,0,17-05-2014,06:00:00,1725
7,279.14,0,0,0,17-05-2014,07:00:00,2499
7,281.63,0,0,0,17-05-2014,08:00:00,3545
7,284.2,0,0,0,17-05-2014,09:00:00,4045
7,286.77,0,0,0,17-05-2014,10:00:00,4448
7,288.44,0,0,0,17-05-2014,11:00:00,4854
7,289.76,0,0,0,17-05-2014,12:00:00,5295
7,290.37,0,0,1,17-05-2014,13:00:00,5001
7,290.83,0,0,4,17-05-2014,14:00:00,5308
7,291.42,0,0,0,17-05-2014,15:00:00,5028
7,292.02,0,0,1,17-05-2014,16:00:00,4893
7,292.05,0,0,0,17-05-2014,17:00:00,4906
7,292,0,0,1,17-05-2014,18:00:00,4258
7,291.58,0,0,1,17-05-2014,19:00:00,3699
7,290.8,0,0,0,17-05-2014,20:00:00,3317
7,288.13,0,0,1,17-05-2014,21:00:00,3226
7,286.73,0,0,1,17-05-2014,22:00:00,3061
7,285.45,0,0,1,17-05-2014,23:00:00,2473
7,285.11,0,0,1,18-05-2014,00:00:00,1324
7,284.99,0,0,0,18-05-2014,01:00:00,859
7,284.61,0,0,0,18-05-2014,02:00:00,614
7,284.15,0,0,0,18-05-2014,03:00:00,389
7,283.67,0,0,0,18-05-2014,04:00:00,357
7,283.48,0,0,0,18-05-2014,05:00:00,595
7,282.97,0,0,0,18-05-2014,06:00:00,1026
7,284.23,0,0,0,18-05-2014,07:00:00,1336
7,286.09,0,0,0,18-05-2014,08:00:00,2217
7,288.33,0,0,0,18-05-2014,09:00:00,3349
7,291.35,0,0,0,18-05-2014,10:00:00,4131
7,292.87,0,0,0,18-05-2014,11:00:00,4351
7,294.01,0,0,4,18-05-2014,12:00:00,5064
7,294.68,0,0,1,18-05-2014,13:00:00,4879
7,295.12,0,0,1,18-05-2014,14:00:00,4914
7,295.19,0,0,0,18-05-2014,15:00:00,4786
7,295.16,0,0,1,18-05-2014,16:00:00,4734
7,295.16,0,0,1,18-05-2014,17:00:00,4193
7,295.1,0,0,0,18-05-2014,18:00:00,3944
7,294.62,0,0,0,18-05-2014,19:00:00,3457
7,293.39,0,0,0,18-05-2014,20:00:00,3145
7,291.28,0,0,0,18-05-2014,21:00:00,2760
7,290.55,0,0,0,18-05-2014,22:00:00,2002
7,289.72,0,0,0,18-05-2014,23:00:00,1150
7,289.47,0,0,0,19-05-2014,00:00:00,585
7,288.58,0,0,0,19-05-2014,01:00:00,381
7,288.36,0,0,1,19-05-2014,02:00:00,295
7,288.07,0,0,1,19-05-2014,03:00:00,402
7,287.6,0,0,1,19-05-2014,04:00:00,823
7,287.48,0,0,1,19-05-2014,05:00:00,2815
7,287.35,0,0,1,19-05-2014,06:00:00,5814
7,287.32,0,0,1,19-05-2014,07:00:00,5909
7,287.13,0,0,6,19-05-2014,08:00:00,6344
7,287.13,0,0,2,19-05-2014,08:00:00,6344
7,286.49,0,0,6,19-05-2014,09:00:00,4877
7,286.14,0.25,0,6,19-05-2014,10:00:00,4295
7,286.14,0.25,0,2,19-05-2014,10:00:00,4295
7,286.14,0.25,0,10,19-05-2014,10:00:00,4295
7,284.96,4.45,0,6,19-05-2014,11:00:00,4170
7,284.96,4.45,0,10,19-05-2014,11:00:00,4170
7,284.96,4.45,0,5,19-05-2014,11:00:00,4170
7,284.49,5.27,0,6,19-05-2014,12:00:00,4463
7,284.49,5.27,0,5,19-05-2014,12:00:00,4463
7,284.49,5.27,0,10,19-05-2014,12:00:00,4463
7,284.31,11.58,0,6,19-05-2014,13:00:00,4388
7,284.31,11.58,0,10,19-05-2014,13:00:00,4388
7,284.31,11.58,0,5,19-05-2014,13:00:00,4388
7,284.3,7.02,0,6,19-05-2014,14:00:00,4922
7,284.3,7.02,0,10,19-05-2014,14:00:00,4922
7,284.3,7.02,0,5,19-05-2014,14:00:00,4922
7,284.37,3.08,0,6,19-05-2014,15:00:00,5461
7,284.37,3.08,0,10,19-05-2014,15:00:00,5461
7,284.37,3.08,0,5,19-05-2014,15:00:00,5461
7,284.32,1.98,0,6,19-05-2014,16:00:00,6215
7,284.32,1.98,0,5,19-05-2014,16:00:00,6215
7,284.32,1.98,0,10,19-05-2014,16:00:00,6215
7,284.33,1.47,0,6,19-05-2014,17:00:00,5794
7,284.36,1.04,0,6,19-05-2014,18:00:00,4123
7,284.36,1.04,0,5,19-05-2014,18:00:00,4123
7,284.66,0.44,0,6,19-05-2014,19:00:00,2923
7,284.66,0.44,0,5,19-05-2014,19:00:00,2923
7,284.66,0.44,0,2,19-05-2014,19:00:00,2923
7,284.82,1.33,0,6,19-05-2014,20:00:00,2527
7,284.82,1.33,0,5,19-05-2014,20:00:00,2527
7,284.82,1.33,0,2,19-05-2014,20:00:00,2527
7,284.95,0.47,0,6,19-05-2014,21:00:00,2404
7,284.95,0.47,0,2,19-05-2014,21:00:00,2404
7,284.95,0.47,0,5,19-05-2014,21:00:00,2404
7,285.1,0.9,0,6,19-05-2014,22:00:00,1522
7,285.1,0.9,0,5,19-05-2014,22:00:00,1522
7,285.1,0.9,0,2,19-05-2014,22:00:00,1522
7,285.28,0.64,0,6,19-05-2014,23:00:00,937
7,285.28,0.64,0,5,19-05-2014,23:00:00,937
7,285.23,0.51,0,6,20-05-2014,00:00:00,547
7,285.23,0.51,0,5,20-05-2014,00:00:00,547
7,285.19,0.25,0,6,20-05-2014,01:00:00,320
7,285.19,0.25,0,5,20-05-2014,01:00:00,320
7,284.68,0.64,0,6,20-05-2014,02:00:00,255
7,284.68,0.64,0,5,20-05-2014,02:00:00,255
7,284.43,0.25,0,6,20-05-2014,03:00:00,353
7,284.43,0.25,0,5,20-05-2014,03:00:00,353
7,284.43,0.25,0,3,20-05-2014,03:00:00,353
7,284.05,0.25,0,6,20-05-2014,04:00:00,807
7,284.05,0.25,0,5,20-05-2014,04:00:00,807
7,283.79,0.64,0,6,20-05-2014,05:00:00,2917
7,283.79,0.64,0,5,20-05-2014,05:00:00,2917
7,283.79,0.64,0,3,20-05-2014,05:00:00,2917
7,284.03,0.76,0,6,20-05-2014,06:00:00,5874
7,284.03,0.76,0,5,20-05-2014,06:00:00,5874
7,284.03,0.76,0,3,20-05-2014,06:00:00,5874
7,284.61,0.51,0,6,20-05-2014,07:00:00,6885
7,284.61,0.51,0,5,20-05-2014,07:00:00,6885
7,284.61,0.51,0,3,20-05-2014,07:00:00,6885
7,285.45,0.76,0,6,20-05-2014,08:00:00,6182
7,285.45,0.76,0,5,20-05-2014,08:00:00,6182
7,285.45,0.76,0,3,20-05-2014,08:00:00,6182
7,286.34,0.25,0,6,20-05-2014,09:00:00,5181
7,286.34,0.25,0,5,20-05-2014,09:00:00,5181
7,287.49,0.38,0,6,20-05-2014,10:00:00,4614
7,287.49,0.38,0,5,20-05-2014,10:00:00,4614
7,289.66,0.51,0,6,20-05-2014,11:00:00,4861
7,289.66,0.51,0,4,20-05-2014,11:00:00,4861
7,289.66,0.51,0,5,20-05-2014,11:00:00,4861
7,291.56,0.25,0,6,20-05-2014,12:00:00,4945
7,291.56,0.25,0,4,20-05-2014,12:00:00,4945
7,292.86,0,0,4,20-05-2014,13:00:00,5224
7,294.09,0.25,0,6,20-05-2014,14:00:00,5523
7,294.09,0.25,0,4,20-05-2014,14:00:00,5523
7,295.83,0,0,0,20-05-2014,15:00:00,6021
7,297.33,0,0,0,20-05-2014,16:00:00,6689
7,298.29,0,0,0,20-05-2014,17:00:00,6165
7,297.33,0.25,0,6,20-05-2014,18:00:00,4573
7,297.06,0,0,1,20-05-2014,19:00:00,3501
7,295.78,0,0,1,20-05-2014,20:00:00,3309
7,293.53,0,0,4,20-05-2014,21:00:00,2822
7,292.06,0,0,0,20-05-2014,22:00:00,1926
7,291.08,0,0,5,20-05-2014,23:00:00,2504
7,290.02,0,0,5,21-05-2014,00:00:00,851
7,289.51,0.25,0,6,21-05-2014,01:00:00,474
7,289.51,0.25,0,5,21-05-2014,01:00:00,474
7,288.94,0,0,0,21-05-2014,02:00:00,370
7,286.93,0,0,0,21-05-2014,04:00:00,806
7,286.33,0,0,0,21-05-2014,05:00:00,2971
7,284.85,0,0,0,21-05-2014,06:00:00,5917
7,286.06,0,0,1,21-05-2014,07:00:00,6671
7,286.15,0,0,1,21-05-2014,08:00:00,6161
7,286.6,0,0,1,21-05-2014,09:00:00,5408
7,287.36,0,0,0,21-05-2014,10:00:00,4584
7,287.27,0,0,1,21-05-2014,11:00:00,4878
7,288.9,0,0,1,21-05-2014,12:00:00,5004
7,289.66,0,0,1,21-05-2014,13:00:00,4979
7,289.79,0,0,1,21-05-2014,14:00:00,5391
7,290.8,0,0,1,21-05-2014,15:00:00,5791
7,291.11,0,0,1,21-05-2014,16:00:00,6701
7,291.28,0,0,0,21-05-2014,17:00:00,6205
7,290.92,0,0,0,21-05-2014,18:00:00,4636
7,290.77,0,0,0,21-05-2014,19:00:00,3319
7,289.89,0,0,0,21-05-2014,20:00:00,3034
7,287.94,0,0,0,21-05-2014,21:00:00,2719
7,286.45,0,0,0,21-05-2014,22:00:00,1879
7,285.26,0,0,0,21-05-2014,23:00:00,1089
7,284.39,0,0,0,22-05-2014,00:00:00,656
7,283.35,0,0,0,22-05-2014,01:00:00,384
7,283.03,0,0,0,22-05-2014,02:00:00,304
7,281.95,0,0,0,22-05-2014,03:00:00,394
7,281.46,0,0,0,22-05-2014,04:00:00,781
7,281.48,0,0,0,22-05-2014,05:00:00,2944
7,281.52,0,0,0,22-05-2014,06:00:00,5850
7,283.02,0,0,0,22-05-2014,07:00:00,6547
7,283.15,0,0,0,22-05-2014,08:00:00,6177
7,286.15,0,0,0,22-05-2014,09:00:00,5290
7,287.4,0,0,1,22-05-2014,10:00:00,4676
7,287.66,0,0,1,22-05-2014,11:00:00,4977
7,290.32,0,0,0,22-05-2014,12:00:00,5032
7,290.9,0,0,0,22-05-2014,13:00:00,5199
7,291.9,0,0,0,22-05-2014,14:00:00,5509
7,292.27,0,0,0,22-05-2014,15:00:00,6175
7,294.02,0,0,0,22-05-2014,16:00:00,6413
7,294.44,0,0,0,22-05-2014,17:00:00,6241
7,294.73,0,0,0,22-05-2014,18:00:00,4914
7,294.15,0,0,0,22-05-2014,19:00:00,3525
7,293.03,0,0,0,22-05-2014,20:00:00,3270
7,290.76,0,0,0,22-05-2014,21:00:00,2912
7,288.11,0,0,4,22-05-2014,22:00:00,2068
7,286.47,0,0,0,22-05-2014,23:00:00,1255
7,285.3,0,0,0,23-05-2014,00:00:00,662
7,284.07,0,0,0,23-05-2014,01:00:00,413
7,283.42,0,0,0,23-05-2014,02:00:00,302
7,283.38,0,0,0,23-05-2014,03:00:00,378
7,282.58,0,0,0,23-05-2014,04:00:00,701
7,281.76,0,0,0,23-05-2014,05:00:00,2626
7,281.58,0,0,0,23-05-2014,06:00:00,5409
7,285.12,0,0,0,23-05-2014,07:00:00,6165
7,288.33,0,0,0,23-05-2014,08:00:00,5556
7,290.86,0,0,0,23-05-2014,09:00:00,4860
7,292.44,0,0,0,23-05-2014,10:00:00,4798
7,293.86,0,0,0,23-05-2014,11:00:00,5062
7,294.72,0,0,0,23-05-2014,12:00:00,5461
7,295.78,0,0,0,23-05-2014,13:00:00,5491
7,296.43,0,0,0,23-05-2014,14:00:00,5849
7,296.86,0,0,0,23-05-2014,15:00:00,5962
7,297.02,0,0,1,23-05-2014,16:00:00,5941
7,297.77,0,0,1,23-05-2014,17:00:00,5016
7,297.65,0,0,1,23-05-2014,18:00:00,4325
7,297.07,0,0,0,23-05-2014,19:00:00,3456
7,296.03,0,0,0,23-05-2014,20:00:00,2974
7,293.52,0,0,0,23-05-2014,21:00:00,2985
7,292.69,0,0,0,23-05-2014,22:00:00,2672
7,290.37,0,0,0,23-05-2014,23:00:00,2032
7,290.45,0,0,0,24-05-2014,00:00:00,1161
7,289.86,0,0,0,24-05-2014,01:00:00,755
7,289.54,0,0,0,24-05-2014,02:00:00,720
7,289.2,0,0,0,24-05-2014,03:00:00,431
7,288.85,0,0,0,24-05-2014,04:00:00,360
7,288.28,0,0,0,24-05-2014,05:00:00,751
7,288.57,0,0,1,24-05-2014,06:00:00,1352
7,288.85,0,0,1,24-05-2014,07:00:00,1754
7,290.48,0,0,1,24-05-2014,08:00:00,2596
7,293.56,0,0,1,24-05-2014,09:00:00,3476
7,294.9,0,0,0,24-05-2014,10:00:00,3779
7,296.77,0,0,1,24-05-2014,11:00:00,4116
7,297.4,0,0,1,24-05-2014,12:00:00,4137
7,298.51,0,0,1,24-05-2014,13:00:00,4198
7,298.51,0,0,0,24-05-2014,14:00:00,4014
7,299.01,0,0,1,24-05-2014,15:00:00,3931
7,299.12,0,0,0,24-05-2014,16:00:00,3973
7,299.73,0,0,0,24-05-2014,17:00:00,3796
7,299.84,0,0,0,24-05-2014,18:00:00,3494
7,299.18,0,0,0,24-05-2014,19:00:00,3100
7,297.64,0,0,0,24-05-2014,20:00:00,2807
7,295.69,0,0,0,24-05-2014,21:00:00,2792
7,293.51,0,0,0,24-05-2014,22:00:00,2771
7,292.21,0,0,0,24-05-2014,23:00:00,2087
7,291.26,0,0,0,25-05-2014,00:00:00,1287
7,289.92,0,0,0,25-05-2014,01:00:00,740
7,289.55,0,0,0,25-05-2014,02:00:00,695
7,288.92,0,0,0,25-05-2014,03:00:00,307
7,288.18,0,0,0,25-05-2014,04:00:00,299
7,287.11,0,0,0,25-05-2014,05:00:00,459
7,287.07,0,0,1,25-05-2014,06:00:00,829
7,288.39,0,0,1,25-05-2014,07:00:00,1008
7,290.68,0,0,1,25-05-2014,08:00:00,1655
7,293.82,0,0,1,25-05-2014,09:00:00,2568
7,295.9,0,0,1,25-05-2014,10:00:00,3168
7,297.75,0,0,1,25-05-2014,11:00:00,3348
7,298.86,0,0,1,25-05-2014,12:00:00,3671
7,299.92,0,0,1,25-05-2014,13:00:00,3724
7,299.78,0,0,1,25-05-2014,14:00:00,3813
7,299.08,0,0,1,25-05-2014,15:00:00,3717
7,299.02,0,0,1,25-05-2014,16:00:00,3674
7,298.84,0,0,1,25-05-2014,17:00:00,3213
7,298.42,0,0,1,25-05-2014,18:00:00,2982
7,297.88,0,0,1,25-05-2014,19:00:00,2661
7,297.03,0,0,1,25-05-2014,20:00:00,2611
7,296.17,0,0,1,25-05-2014,21:00:00,2401
7,295.08,0,0,1,25-05-2014,22:00:00,2143
7,294.54,0,0,1,25-05-2014,23:00:00,1575
5,294.31,0,0,1,26-05-2014,00:00:00,967
7,293.63,0,0,1,26-05-2014,01:00:00,538
7,292.95,0,0,1,26-05-2014,02:00:00,449
7,292.4,0,0,1,26-05-2014,03:00:00,268
7,291.8,0,0,1,26-05-2014,04:00:00,285
7,291.26,0,0,1,26-05-2014,05:00:00,553
7,291.15,0,0,1,26-05-2014,06:00:00,899
7,291.57,0,0,1,26-05-2014,07:00:00,1011
7,293.96,0,0,1,26-05-2014,08:00:00,1292
7,295.64,0,0,1,26-05-2014,09:00:00,2048
7,297.88,0,0,1,26-05-2014,10:00:00,2588
7,299.45,0,0,1,26-05-2014,11:00:00,3313
7,300.63,0,0,1,26-05-2014,12:00:00,3676
7,301.05,0,0,1,26-05-2014,13:00:00,3562
7,300.82,0,0,1,26-05-2014,14:00:00,3743
7,300.96,0,0,1,26-05-2014,15:00:00,3654
7,301.32,0,0,1,26-05-2014,16:00:00,3783
7,301.41,0,0,1,26-05-2014,17:00:00,3374
7,300.41,0,0,1,26-05-2014,18:00:00,3429
7,298.19,0.51,0,6,26-05-2014,19:00:00,3061
7,296.3,4.32,0,6,26-05-2014,20:00:00,2735
7,294.93,4.66,0,6,26-05-2014,21:00:00,2397
7,294.13,2.08,0,6,26-05-2014,22:00:00,1716
7,293.56,1.02,0,6,26-05-2014,23:00:00,1007
7,293.26,2.16,0,6,27-05-2014,00:00:00,536
7,293.14,2.2,0,6,27-05-2014,01:00:00,345
7,292.58,3.12,0,6,27-05-2014,02:00:00,245
7,292.47,1.53,0,6,27-05-2014,03:00:00,317
7,292.31,1.85,0,6,27-05-2014,04:00:00,741
7,291.97,0.3,0,6,27-05-2014,05:00:00,2715
7,291.93,3.25,0,6,27-05-2014,06:00:00,4674
7,292.25,1.9,0,6,27-05-2014,07:00:00,6010
7,292.52,0.71,0,6,27-05-2014,08:00:00,5644
7,292.89,0.51,0,6,27-05-2014,09:00:00,5341
7,293.02,0,0,1,27-05-2014,10:00:00,4355
7,293.11,12.45,0,6,27-05-2014,11:00:00,4549
7,293.4,0.25,0,6,27-05-2014,12:00:00,4792
7,293.55,0.25,0,6,27-05-2014,13:00:00,5001
7,293.75,0.89,0,6,27-05-2014,14:00:00,5278
7,293.24,0.95,0,6,27-05-2014,15:00:00,5823
7,293.08,0.51,0,6,27-05-2014,16:00:00,6527
7,292.63,2.41,0,6,27-05-2014,17:00:00,6537
7,292.69,0.44,0,6,27-05-2014,18:00:00,4778
7,292.92,0.25,0,6,27-05-2014,19:00:00,3224
7,292.14,0.25,0,6,27-05-2014,20:00:00,2606
7,291.18,0.25,0,6,27-05-2014,21:00:00,2413
7,290.64,0,0,1,27-05-2014,22:00:00,1627
7,289.8,0,0,1,27-05-2014,23:00:00,1072
7,289.14,0,0,1,28-05-2014,00:00:00,578
